count,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata
24,97.0,24187,Aisa FM,20.0,24,97.0,121.0,0.8016528925619835
39,82.0,23165,Aisa FM,20.0,39,82.0,121.0,0.6776859504132231
20,101.0,22995,Aisa FM,20.0,20,101.0,121.0,0.8347107438016529
38,72.0,22825,Aisa FM,20.0,38,72.0,110.0,0.6545454545454545
50,71.0,22655,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
32,89.0,23166,Aisa FM,20.0,32,89.0,121.0,0.7355371900826446
61,60.0,22996,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
60,50.0,22826,Aisa FM,20.0,60,50.0,110.0,0.45454545454545453
43,78.0,22656,Aisa FM,20.0,43,78.0,121.0,0.6446280991735537
55,66.0,23167,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
60,61.0,22997,Aisa FM,20.0,60,61.0,121.0,0.5041322314049587
55,66.0,23336,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
40,70.0,23677,Aisa FM,20.0,40,70.0,110.0,0.6363636363636364
22,99.0,23507,Aisa FM,20.0,22,99.0,121.0,0.8181818181818182
24,97.0,23337,Aisa FM,20.0,24,97.0,121.0,0.8016528925619835
45,55.0,23678,Aisa FM,20.0,45,55.0,100.0,0.55
66,44.0,23508,Aisa FM,20.0,66,44.0,110.0,0.4
37,73.0,23338,Aisa FM,20.0,37,73.0,110.0,0.6636363636363637
54,56.0,23679,Aisa FM,20.0,54,56.0,110.0,0.509090909090909
56,65.0,23509,Aisa FM,20.0,56,65.0,121.0,0.5371900826446281
42,79.0,23339,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
23,87.0,22827,Aisa FM,20.0,23,87.0,110.0,0.7909090909090909
34,87.0,22657,Aisa FM,20.0,34,87.0,121.0,0.71900826446281
48,62.0,23168,Aisa FM,20.0,48,62.0,110.0,0.5636363636363636
73,37.0,22998,Aisa FM,20.0,73,37.0,110.0,0.33636363636363636
54,46.0,22828,Aisa FM,20.0,54,46.0,100.0,0.46
56,54.0,22658,Aisa FM,20.0,56,54.0,110.0,0.4909090909090909
23,98.0,23169,Aisa FM,20.0,23,98.0,121.0,0.8099173553719008
26,95.0,22999,Aisa FM,20.0,26,95.0,121.0,0.7851239669421488
13,97.0,22829,Aisa FM,20.0,13,97.0,110.0,0.8818181818181818
14,107.0,22659,Aisa FM,20.0,14,107.0,121.0,0.8842975206611571
49,72.0,24524,Aisa FM,20.0,49,72.0,121.0,0.5950413223140496
43,67.0,24354,Aisa FM,20.0,43,67.0,110.0,0.6090909090909091
38,83.0,24695,Aisa FM,20.0,38,83.0,121.0,0.6859504132231405
35,86.0,24525,Aisa FM,20.0,35,86.0,121.0,0.7107438016528925
49,61.0,24355,Aisa FM,20.0,49,61.0,110.0,0.5545454545454546
43,78.0,24866,Aisa FM,20.0,43,78.0,121.0,0.6446280991735537
50,71.0,24696,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
20,101.0,24526,Aisa FM,20.0,20,101.0,121.0,0.8347107438016529
49,61.0,24356,Aisa FM,20.0,49,61.0,110.0,0.5545454545454546
4,106.0,25037,Aisa FM,20.0,4,106.0,110.0,0.9636363636363636
25,96.0,25038,Aisa FM,20.0,25,96.0,121.0,0.7933884297520661
42,68.0,25209,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
61,60.0,25039,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
35,83.0,24867,Aisa FM,20.0,35,83.0,118.0,0.7033898305084746
29,92.0,24697,Aisa FM,20.0,29,92.0,121.0,0.7603305785123967
46,75.0,24527,Aisa FM,20.0,46,75.0,121.0,0.6198347107438017
31,79.0,24357,Aisa FM,20.0,31,79.0,110.0,0.7181818181818181
22,91.0,24868,Aisa FM,20.0,22,91.0,113.0,0.8053097345132744
23,87.0,24698,Aisa FM,20.0,23,87.0,110.0,0.7909090909090909
22,88.0,24528,Aisa FM,20.0,22,88.0,110.0,0.8
18,82.0,24358,Aisa FM,20.0,18,82.0,100.0,0.82
62,59.0,24869,Aisa FM,20.0,62,59.0,121.0,0.48760330578512395
39,82.0,24699,Aisa FM,20.0,39,82.0,121.0,0.6776859504132231
44,77.0,24017,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
59,62.0,23847,Aisa FM,20.0,59,62.0,121.0,0.512396694214876
49,61.0,24188,Aisa FM,20.0,49,61.0,110.0,0.5545454545454546
54,56.0,24018,Aisa FM,20.0,54,56.0,110.0,0.509090909090909
60,50.0,23848,Aisa FM,20.0,60,50.0,110.0,0.45454545454545453
45,76.0,24189,Aisa FM,20.0,45,76.0,121.0,0.628099173553719
15,106.0,24019,Aisa FM,20.0,15,106.0,121.0,0.8760330578512396
32,89.0,23849,Aisa FM,20.0,32,89.0,121.0,0.7355371900826446
46,75.0,24190,Aisa FM,20.0,46,75.0,121.0,0.6198347107438017
42,79.0,24020,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
71,50.0,23170,Aisa FM,20.0,71,50.0,121.0,0.4132231404958678
47,74.0,23000,Aisa FM,20.0,47,74.0,121.0,0.6115702479338843
9,101.0,22830,Aisa FM,20.0,9,101.0,110.0,0.9181818181818182
36,85.0,22660,Aisa FM,20.0,36,85.0,121.0,0.7024793388429752
17,104.0,23171,Aisa FM,20.0,17,104.0,121.0,0.859504132231405
2,119.0,23001,Aisa FM,20.0,2,119.0,121.0,0.9834710743801653
25,85.0,22831,Aisa FM,20.0,25,85.0,110.0,0.7727272727272727
59,62.0,22661,Aisa FM,20.0,59,62.0,121.0,0.512396694214876
68,53.0,23172,Aisa FM,20.0,68,53.0,121.0,0.4380165289256198
50,71.0,23002,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
50,71.0,23850,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
42,79.0,24191,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
33,88.0,24021,Aisa FM,20.0,33,88.0,121.0,0.7272727272727273
16,105.0,23851,Aisa FM,20.0,16,105.0,121.0,0.8677685950413223
37,84.0,24192,Aisa FM,20.0,37,84.0,121.0,0.6942148760330579
51,70.0,24022,Aisa FM,20.0,51,70.0,121.0,0.5785123966942148
69,52.0,23852,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
33,88.0,24193,Aisa FM,20.0,33,88.0,121.0,0.7272727272727273
38,83.0,24023,Aisa FM,20.0,38,83.0,121.0,0.6859504132231405
47,74.0,23853,Aisa FM,20.0,47,74.0,121.0,0.6115702479338843
34,76.0,23680,Aisa FM,20.0,34,76.0,110.0,0.6909090909090909
44,77.0,23510,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
69,52.0,23340,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
25,85.0,23681,Aisa FM,20.0,25,85.0,110.0,0.7727272727272727
2,119.0,23511,Aisa FM,20.0,2,119.0,121.0,0.9834710743801653
12,109.0,23341,Aisa FM,20.0,12,109.0,121.0,0.9008264462809917
29,81.0,23682,Aisa FM,20.0,29,81.0,110.0,0.7363636363636363
42,79.0,23512,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
52,69.0,23342,Aisa FM,20.0,52,69.0,121.0,0.5702479338842975
19,91.0,23683,Aisa FM,20.0,19,91.0,110.0,0.8272727272727273
57,53.0,22832,Aisa FM,20.0,57,53.0,110.0,0.4818181818181818
54,67.0,22662,Aisa FM,20.0,54,67.0,121.0,0.5537190082644629
53,68.0,23173,Aisa FM,20.0,53,68.0,121.0,0.5619834710743802
39,82.0,23003,Aisa FM,20.0,39,82.0,121.0,0.6776859504132231
48,62.0,22833,Aisa FM,20.0,48,62.0,110.0,0.5636363636363636
61,60.0,22663,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
58,63.0,23174,Aisa FM,20.0,58,63.0,121.0,0.5206611570247934
28,93.0,23004,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
53,57.0,22834,Aisa FM,20.0,53,57.0,110.0,0.5181818181818182
69,52.0,22664,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
21,100.0,23513,Aisa FM,20.0,21,100.0,121.0,0.8264462809917356
57,64.0,23343,Aisa FM,20.0,57,64.0,121.0,0.5289256198347108
30,80.0,23684,Aisa FM,20.0,30,80.0,110.0,0.7272727272727273
67,54.0,23514,Aisa FM,20.0,67,54.0,121.0,0.4462809917355372
46,75.0,23344,Aisa FM,20.0,46,75.0,121.0,0.6198347107438017
25,75.0,23685,Aisa FM,20.0,25,75.0,100.0,0.75
68,42.0,23515,Aisa FM,20.0,68,42.0,110.0,0.38181818181818183
36,74.0,23345,Aisa FM,20.0,36,74.0,110.0,0.6727272727272727
37,73.0,23686,Aisa FM,20.0,37,73.0,110.0,0.6636363636363637
73,48.0,23516,Aisa FM,20.0,73,48.0,121.0,0.39669421487603307
61,60.0,24194,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
27,94.0,24024,Aisa FM,20.0,27,94.0,121.0,0.7768595041322314
66,55.0,23854,Aisa FM,20.0,66,55.0,121.0,0.45454545454545453
52,58.0,24195,Aisa FM,20.0,52,58.0,110.0,0.5272727272727272
45,65.0,24025,Aisa FM,20.0,45,65.0,110.0,0.5909090909090909
50,60.0,23855,Aisa FM,20.0,50,60.0,110.0,0.5454545454545454
20,101.0,24196,Aisa FM,20.0,20,101.0,121.0,0.8347107438016529
64,57.0,24026,Aisa FM,20.0,64,57.0,121.0,0.47107438016528924
70,51.0,23856,Aisa FM,20.0,70,51.0,121.0,0.4214876033057851
65,56.0,24197,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
47,63.0,23175,Aisa FM,20.0,47,63.0,110.0,0.5727272727272728
36,74.0,23005,Aisa FM,20.0,36,74.0,110.0,0.6727272727272727
34,66.0,22835,Aisa FM,20.0,34,66.0,100.0,0.66
42,68.0,22665,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
48,73.0,23176,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
48,73.0,23006,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
25,85.0,22836,Aisa FM,20.0,25,85.0,110.0,0.7727272727272727
71,50.0,22666,Aisa FM,20.0,71,50.0,121.0,0.4132231404958678
58,63.0,23177,Aisa FM,20.0,58,63.0,121.0,0.5206611570247934
57,64.0,23007,Aisa FM,20.0,57,64.0,121.0,0.5289256198347108
37,84.0,23346,Aisa FM,20.0,37,84.0,121.0,0.6942148760330579
24,86.0,23687,Aisa FM,20.0,24,86.0,110.0,0.7818181818181819
73,48.0,23517,Aisa FM,20.0,73,48.0,121.0,0.39669421487603307
60,61.0,23347,Aisa FM,20.0,60,61.0,121.0,0.5041322314049587
56,54.0,23688,Aisa FM,20.0,56,54.0,110.0,0.4909090909090909
28,93.0,23518,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
51,70.0,23348,Aisa FM,20.0,51,70.0,121.0,0.5785123966942148
45,65.0,23689,Aisa FM,20.0,45,65.0,110.0,0.5909090909090909
54,67.0,23519,Aisa FM,20.0,54,67.0,121.0,0.5537190082644629
61,60.0,23349,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
57,53.0,22837,Aisa FM,20.0,57,53.0,110.0,0.4818181818181818
71,50.0,22667,Aisa FM,20.0,71,50.0,121.0,0.4132231404958678
67,54.0,23178,Aisa FM,20.0,67,54.0,121.0,0.4462809917355372
55,66.0,23008,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
29,81.0,22838,Aisa FM,20.0,29,81.0,110.0,0.7363636363636363
15,106.0,22668,Aisa FM,20.0,15,106.0,121.0,0.8760330578512396
77,44.0,23179,Aisa FM,20.0,77,44.0,121.0,0.36363636363636365
52,69.0,23009,Aisa FM,20.0,52,69.0,121.0,0.5702479338842975
25,85.0,22839,Aisa FM,20.0,25,85.0,110.0,0.7727272727272727
51,70.0,22669,Aisa FM,20.0,51,70.0,121.0,0.5785123966942148
56,65.0,24529,Aisa FM,20.0,56,65.0,121.0,0.5371900826446281
61,49.0,24359,Aisa FM,20.0,61,49.0,110.0,0.44545454545454544
28,93.0,24870,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
50,71.0,24700,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
38,83.0,24530,Aisa FM,20.0,38,83.0,121.0,0.6859504132231405
27,83.0,24360,Aisa FM,20.0,27,83.0,110.0,0.7545454545454545
64,57.0,24871,Aisa FM,20.0,64,57.0,121.0,0.47107438016528924
48,73.0,24701,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
42,79.0,24531,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
26,84.0,24361,Aisa FM,20.0,26,84.0,110.0,0.7636363636363637
45,76.0,25380,Aisa FM,20.0,45,76.0,121.0,0.628099173553719
34,76.0,25210,Aisa FM,20.0,34,76.0,110.0,0.6909090909090909
28,93.0,25040,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
46,75.0,25381,Aisa FM,20.0,46,75.0,121.0,0.6198347107438017
34,76.0,25211,Aisa FM,20.0,34,76.0,110.0,0.6909090909090909
21,100.0,25041,Aisa FM,20.0,21,100.0,121.0,0.8264462809917356
22,99.0,25382,Aisa FM,20.0,22,99.0,121.0,0.8181818181818182
21,89.0,25212,Aisa FM,20.0,21,89.0,110.0,0.8090909090909091
40,81.0,25042,Aisa FM,20.0,40,81.0,121.0,0.6694214876033058
29,92.0,25383,Aisa FM,20.0,29,92.0,121.0,0.7603305785123967
27,94.0,25552,Aisa FM,20.0,27,94.0,121.0,0.7768595041322314
67,54.0,25553,Aisa FM,20.0,67,54.0,121.0,0.4462809917355372
23,98.0,24872,Aisa FM,20.0,23,98.0,121.0,0.8099173553719008
47,74.0,24702,Aisa FM,20.0,47,74.0,121.0,0.6115702479338843
50,71.0,24532,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
24,86.0,24362,Aisa FM,20.0,24,86.0,110.0,0.7818181818181819
32,89.0,24873,Aisa FM,20.0,32,89.0,121.0,0.7355371900826446
65,56.0,24703,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
48,73.0,24533,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
58,52.0,24363,Aisa FM,20.0,58,52.0,110.0,0.4727272727272727
15,95.0,24874,Aisa FM,20.0,15,95.0,110.0,0.8636363636363636
27,83.0,24704,Aisa FM,20.0,27,83.0,110.0,0.7545454545454545
70,40.0,25213,Aisa FM,20.0,70,40.0,110.0,0.36363636363636365
81,40.0,25043,Aisa FM,20.0,81,40.0,121.0,0.3305785123966942
59,51.0,25384,Aisa FM,20.0,59,51.0,110.0,0.4636363636363636
72,28.0,25214,Aisa FM,20.0,72,28.0,100.0,0.28
70,40.0,25044,Aisa FM,20.0,70,40.0,110.0,0.36363636363636365
65,56.0,25385,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
58,52.0,25215,Aisa FM,20.0,58,52.0,110.0,0.4727272727272727
4,117.0,25045,Aisa FM,20.0,4,117.0,121.0,0.9669421487603306
30,91.0,25386,Aisa FM,20.0,30,91.0,121.0,0.7520661157024794
29,81.0,25216,Aisa FM,20.0,29,81.0,110.0,0.7363636363636363
23,83.0,24534,Aisa FM,20.0,23,83.0,106.0,0.7830188679245284
52,59.0,24364,Aisa FM,20.0,52,59.0,111.0,0.5315315315315315
25,96.0,24875,Aisa FM,20.0,25,96.0,121.0,0.7933884297520661
59,62.0,24705,Aisa FM,20.0,59,62.0,121.0,0.512396694214876
79,31.0,24535,Aisa FM,20.0,79,31.0,110.0,0.2818181818181818
61,53.0,24365,Aisa FM,20.0,61,53.0,114.0,0.4649122807017544
57,64.0,24876,Aisa FM,20.0,57,64.0,121.0,0.5289256198347108
50,71.0,24706,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
60,50.0,24536,Aisa FM,20.0,60,50.0,110.0,0.45454545454545453
61,60.0,24366,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
67,43.0,25554,Aisa FM,20.0,67,43.0,110.0,0.39090909090909093
36,85.0,25725,Aisa FM,20.0,36,85.0,121.0,0.7024793388429752
17,104.0,25555,Aisa FM,20.0,17,104.0,121.0,0.859504132231405
40,81.0,25726,Aisa FM,20.0,40,81.0,121.0,0.6694214876033058
44,77.0,25556,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
36,85.0,25727,Aisa FM,20.0,36,85.0,121.0,0.7024793388429752
33,88.0,25557,Aisa FM,20.0,33,88.0,121.0,0.7272727272727273
12,109.0,25046,Aisa FM,20.0,12,109.0,121.0,0.9008264462809917
31,90.0,25387,Aisa FM,20.0,31,90.0,121.0,0.743801652892562
69,41.0,25217,Aisa FM,20.0,69,41.0,110.0,0.37272727272727274
33,88.0,25047,Aisa FM,20.0,33,88.0,121.0,0.7272727272727273
48,73.0,25388,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
56,54.0,25218,Aisa FM,20.0,56,54.0,110.0,0.4909090909090909
54,67.0,25048,Aisa FM,20.0,54,67.0,121.0,0.5537190082644629
13,108.0,25389,Aisa FM,20.0,13,108.0,121.0,0.8925619834710744
39,71.0,25219,Aisa FM,20.0,39,71.0,110.0,0.6454545454545455
58,63.0,25049,Aisa FM,20.0,58,63.0,121.0,0.5206611570247934
56,65.0,24877,Aisa FM,20.0,56,65.0,121.0,0.5371900826446281
62,59.0,24707,Aisa FM,20.0,62,59.0,121.0,0.48760330578512395
10,100.0,24537,Aisa FM,20.0,10,100.0,110.0,0.9090909090909091
74,47.0,24367,Aisa FM,20.0,74,47.0,121.0,0.3884297520661157
72,49.0,24878,Aisa FM,20.0,72,49.0,121.0,0.4049586776859504
62,59.0,24708,Aisa FM,20.0,62,59.0,121.0,0.48760330578512395
50,60.0,24538,Aisa FM,20.0,50,60.0,110.0,0.5454545454545454
69,52.0,24368,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
55,66.0,24879,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
64,57.0,24709,Aisa FM,20.0,64,57.0,121.0,0.47107438016528924
61,60.0,25728,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
60,61.0,25558,Aisa FM,20.0,60,61.0,121.0,0.5041322314049587
55,66.0,25729,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
29,92.0,25559,Aisa FM,20.0,29,92.0,121.0,0.7603305785123967
26,95.0,25730,Aisa FM,20.0,26,95.0,121.0,0.7851239669421488
28,93.0,25560,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
28,93.0,24027,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
65,56.0,23857,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
28,93.0,24198,Aisa FM,20.0,28,93.0,121.0,0.768595041322314
44,77.0,24028,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
36,85.0,23858,Aisa FM,20.0,36,85.0,121.0,0.7024793388429752
27,94.0,24199,Aisa FM,20.0,27,94.0,121.0,0.7768595041322314
67,54.0,24029,Aisa FM,20.0,67,54.0,121.0,0.4462809917355372
44,77.0,23859,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
22,99.0,24200,Aisa FM,20.0,22,99.0,121.0,0.8181818181818182
30,91.0,24030,Aisa FM,20.0,30,91.0,121.0,0.7520661157024794
65,56.0,23180,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
31,90.0,23010,Aisa FM,20.0,31,90.0,121.0,0.743801652892562
63,47.0,22840,Aisa FM,20.0,63,47.0,110.0,0.42727272727272725
62,59.0,22670,Aisa FM,20.0,62,59.0,121.0,0.48760330578512395
59,62.0,23181,Aisa FM,20.0,59,62.0,121.0,0.512396694214876
34,87.0,23011,Aisa FM,20.0,34,87.0,121.0,0.71900826446281
82,28.0,22841,Aisa FM,20.0,82,28.0,110.0,0.2545454545454545
69,52.0,22671,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
32,78.0,23182,Aisa FM,20.0,32,78.0,110.0,0.7090909090909091
55,55.0,23012,Aisa FM,20.0,55,55.0,110.0,0.5
26,95.0,23860,Aisa FM,20.0,26,95.0,121.0,0.7851239669421488
54,56.0,24201,Aisa FM,20.0,54,56.0,110.0,0.509090909090909
33,77.0,24031,Aisa FM,20.0,33,77.0,110.0,0.7
50,70.0,23861,Aisa FM,20.0,50,70.0,120.0,0.5833333333333334
51,70.0,24202,Aisa FM,20.0,51,70.0,121.0,0.5785123966942148
27,94.0,24032,Aisa FM,20.0,27,94.0,121.0,0.7768595041322314
57,54.0,23862,Aisa FM,20.0,57,54.0,111.0,0.4864864864864865
61,60.0,24203,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
21,100.0,24033,Aisa FM,20.0,21,100.0,121.0,0.8264462809917356
8,113.0,23863,Aisa FM,20.0,8,113.0,121.0,0.9338842975206612
40,70.0,23690,Aisa FM,20.0,40,70.0,110.0,0.6363636363636364
74,47.0,23520,Aisa FM,20.0,74,47.0,121.0,0.3884297520661157
46,75.0,23350,Aisa FM,20.0,46,75.0,121.0,0.6198347107438017
42,68.0,23691,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
50,71.0,23521,Aisa FM,20.0,50,71.0,121.0,0.5867768595041323
58,63.0,23351,Aisa FM,20.0,58,63.0,121.0,0.5206611570247934
41,59.0,23692,Aisa FM,20.0,41,59.0,100.0,0.59
48,62.0,23522,Aisa FM,20.0,48,62.0,110.0,0.5636363636363636
41,69.0,23352,Aisa FM,20.0,41,69.0,110.0,0.6272727272727273
49,61.0,23693,Aisa FM,20.0,49,61.0,110.0,0.5545454545454546
62,38.0,22842,Aisa FM,20.0,62,38.0,100.0,0.38
38,72.0,22672,Aisa FM,20.0,38,72.0,110.0,0.6545454545454545
60,61.0,23183,Aisa FM,20.0,60,61.0,121.0,0.5041322314049587
69,52.0,23013,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
63,47.0,22843,Aisa FM,20.0,63,47.0,110.0,0.42727272727272725
56,65.0,22673,Aisa FM,20.0,56,65.0,121.0,0.5371900826446281
71,50.0,23184,Aisa FM,20.0,71,50.0,121.0,0.4132231404958678
53,68.0,23014,Aisa FM,20.0,53,68.0,121.0,0.5619834710743802
17,93.0,22844,Aisa FM,20.0,17,93.0,110.0,0.8454545454545455
82,39.0,22674,Aisa FM,20.0,82,39.0,121.0,0.32231404958677684
58,63.0,23523,Aisa FM,20.0,58,63.0,121.0,0.5206611570247934
63,58.0,23353,Aisa FM,20.0,63,58.0,121.0,0.4793388429752066
42,68.0,23694,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
60,61.0,23524,Aisa FM,20.0,60,61.0,121.0,0.5041322314049587
69,52.0,23354,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
42,68.0,23695,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
62,59.0,23525,Aisa FM,20.0,62,59.0,121.0,0.48760330578512395
47,74.0,23355,Aisa FM,20.0,47,74.0,121.0,0.6115702479338843
59,51.0,23696,Aisa FM,20.0,59,51.0,110.0,0.4636363636363636
75,46.0,23526,Aisa FM,20.0,75,46.0,121.0,0.38016528925619836
52,69.0,24204,Aisa FM,20.0,52,69.0,121.0,0.5702479338842975
75,46.0,24034,Aisa FM,20.0,75,46.0,121.0,0.38016528925619836
44,77.0,23864,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
40,81.0,24205,Aisa FM,20.0,40,81.0,121.0,0.6694214876033058
69,52.0,24035,Aisa FM,20.0,69,52.0,121.0,0.4297520661157025
54,67.0,23865,Aisa FM,20.0,54,67.0,121.0,0.5537190082644629
68,53.0,24206,Aisa FM,20.0,68,53.0,121.0,0.4380165289256198
57,64.0,24036,Aisa FM,20.0,57,64.0,121.0,0.5289256198347108
48,73.0,23866,Aisa FM,20.0,48,73.0,121.0,0.6033057851239669
32,89.0,24207,Aisa FM,20.0,32,89.0,121.0,0.7355371900826446
44,77.0,23185,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
73,48.0,23015,Aisa FM,20.0,73,48.0,121.0,0.39669421487603307
34,76.0,22845,Aisa FM,20.0,34,76.0,110.0,0.6909090909090909
77,44.0,22675,Aisa FM,20.0,77,44.0,121.0,0.36363636363636365
57,64.0,23186,Aisa FM,20.0,57,64.0,121.0,0.5289256198347108
55,66.0,23016,Aisa FM,20.0,55,66.0,121.0,0.5454545454545454
36,74.0,22846,Aisa FM,20.0,36,74.0,110.0,0.6727272727272727
53,68.0,22676,Aisa FM,20.0,53,68.0,121.0,0.5619834710743802
35,86.0,23187,Aisa FM,20.0,35,86.0,121.0,0.7107438016528925
44,77.0,23017,Aisa FM,20.0,44,77.0,121.0,0.6363636363636364
53,68.0,23356,Aisa FM,20.0,53,68.0,121.0,0.5619834710743802
46,64.0,23697,Aisa FM,20.0,46,64.0,110.0,0.5818181818181818
45,76.0,23527,Aisa FM,20.0,45,76.0,121.0,0.628099173553719
80,41.0,23357,Aisa FM,20.0,80,41.0,121.0,0.33884297520661155
33,67.0,23698,Aisa FM,20.0,33,67.0,100.0,0.67
44,68.0,23528,Aisa FM,20.0,44,68.0,112.0,0.6071428571428571
64,57.0,23358,Aisa FM,20.0,64,57.0,121.0,0.47107438016528924
21,89.0,23699,Aisa FM,20.0,21,89.0,110.0,0.8090909090909091
50,69.0,23529,Aisa FM,20.0,50,69.0,119.0,0.5798319327731093
55,55.0,23359,Aisa FM,20.0,55,55.0,110.0,0.5
45,65.0,22847,Aisa FM,20.0,45,65.0,110.0,0.5909090909090909
45,76.0,22677,Aisa FM,20.0,45,76.0,121.0,0.628099173553719
39,82.0,23188,Aisa FM,20.0,39,82.0,121.0,0.6776859504132231
61,60.0,23018,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
41,69.0,22848,Aisa FM,20.0,41,69.0,110.0,0.6272727272727273
30,91.0,22678,Aisa FM,20.0,30,91.0,121.0,0.7520661157024794
60,50.0,23189,Aisa FM,20.0,60,50.0,110.0,0.45454545454545453
25,85.0,23019,Aisa FM,20.0,25,85.0,110.0,0.7727272727272727
44,56.0,22849,Aisa FM,20.0,44,56.0,100.0,0.56
30,80.0,22679,Aisa FM,20.0,30,80.0,110.0,0.7272727272727273
53,68.0,21478,Aisa FM,20.0,53,68.0,121.0,0.5619834710743802
58,52.0,21308,Aisa FM,20.0,58,52.0,110.0,0.4727272727272727
82,39.0,21138,Aisa FM,20.0,82,39.0,121.0,0.32231404958677684
61,60.0,20968,Aisa FM,20.0,61,60.0,121.0,0.49586776859504134
64,57.0,21479,Aisa FM,20.0,64,57.0,121.0,0.47107438016528924
77,33.0,21309,Aisa FM,20.0,77,33.0,110.0,0.3
92,29.0,21139,Aisa FM,20.0,92,29.0,121.0,0.2396694214876033
63,58.0,20969,Aisa FM,20.0,63,58.0,121.0,0.4793388429752066
52,69.0,21480,Aisa FM,20.0,52,69.0,121.0,0.5702479338842975
3,107.0,21310,Aisa FM,20.0,3,107.0,110.0,0.9727272727272728
42,79.0,21140,Aisa FM,20.0,42,79.0,121.0,0.6528925619834711
26,95.0,20970,Aisa FM,20.0,26,95.0,121.0,0.7851239669421488
36,85.0,21481,Aisa FM,20.0,36,85.0,121.0,0.7024793388429752
51,59.0,21311,Aisa FM,20.0,51,59.0,110.0,0.5363636363636364
85,36.0,21141,Aisa FM,20.0,85,36.0,121.0,0.2975206611570248
65,56.0,20971,Aisa FM,20.0,65,56.0,121.0,0.4628099173553719
65,45.0,21482,Aisa FM,20.0,65,45.0,110.0,0.4090909090909091
74,26.0,21312,Aisa FM,20.0,74,26.0,100.0,0.26
42,68.0,21142,Aisa FM,20.0,42,68.0,110.0,0.6181818181818182
13,97.0,20972,Aisa FM,20.0,13,97.0,110.0,0.8818181818181818
47,74.0,22500,Aisa FM,20.0,47,74.0,121.0,0.6115702479338843
