,count,sum,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata,population_count,household_count
8112,46,281.3017272949219,75.0,8089,Dokolo FM,25.0,46,75.0,121.0,0.6198347107438017,281.3017272949219,57.40851577447385
8113,34,201.06369018554688,87.0,7917,Dokolo FM,25.0,34,87.0,121.0,0.71900826446281,201.06369018554688,41.033406160315685
8114,56,354.8704528808594,54.0,7747,Dokolo FM,25.0,56,54.0,110.0,0.4909090909090909,354.8704528808594,72.422541404257
8115,32,175.55828857421875,89.0,7577,Dokolo FM,25.0,32,89.0,121.0,0.7355371900826446,175.55828857421875,35.828222158003825
8117,18,104.38568878173828,92.0,7918,Dokolo FM,25.0,18,92.0,110.0,0.8363636363636363,104.38568878173828,21.303201792191484
8118,43,264.79986572265625,57.0,7748,Dokolo FM,25.0,43,57.0,100.0,0.57,264.79986572265625,54.04078892299107
8119,22,119.20106506347656,88.0,7578,Dokolo FM,25.0,22,88.0,110.0,0.8,119.20106506347656,24.326747972138072
8121,16,96.98170471191406,105.0,7919,Dokolo FM,25.0,16,105.0,121.0,0.8677685950413223,96.98170471191406,19.7921846350845
8123,39,250.5147857666016,71.0,9276,Dokolo FM,25.0,39,71.0,110.0,0.6454545454545455,250.5147857666016,51.12546648297991
8125,47,319.94140625,74.0,9617,Dokolo FM,25.0,47,74.0,121.0,0.6115702479338843,319.94140625,65.29416454081633
8126,45,311.5611572265625,76.0,9447,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,311.5611572265625,63.583909638073976
8127,32,234.32571411132807,78.0,9277,Dokolo FM,25.0,32,78.0,110.0,0.7090909090909091,234.32571411132807,47.82157430843429
8128,34,251.9928436279297,87.0,9107,Dokolo FM,25.0,34,87.0,121.0,0.71900826446281,251.9928436279297,51.427110944475444
8129,44,283.52593994140625,66.0,9618,Dokolo FM,25.0,44,66.0,110.0,0.6,283.52593994140625,57.862436722735964
8130,52,341.8877258300781,58.0,9448,Dokolo FM,25.0,52,58.0,110.0,0.5272727272727272,341.8877258300781,69.7730052714445
8132,50,320.89373779296875,60.0,9108,Dokolo FM,25.0,50,60.0,110.0,0.5454545454545454,320.89373779296875,65.4885179169324
8133,48,304.60382080078125,73.0,9786,Dokolo FM,25.0,48,73.0,121.0,0.6033057851239669,304.60382080078125,62.16404506138392
8134,48,303.0890808105469,62.0,10127,Dokolo FM,25.0,48,62.0,110.0,0.5636363636363636,303.0890808105469,61.85491445113201
8135,49,334.86590576171875,72.0,9957,Dokolo FM,25.0,49,72.0,121.0,0.5950413223140496,334.86590576171875,68.3399807676977
8136,27,162.3880157470703,94.0,9787,Dokolo FM,25.0,27,94.0,121.0,0.7768595041322314,162.3880157470703,33.140411376953125
8137,42,272.9027099609375,58.0,10128,Dokolo FM,25.0,42,58.0,100.0,0.58,272.9027099609375,55.69443060427295
8138,59,400.8367004394531,51.0,9958,Dokolo FM,25.0,59,51.0,110.0,0.4636363636363636,400.8367004394531,81.80340825294961
8139,39,243.2677764892578,71.0,9788,Dokolo FM,25.0,39,71.0,110.0,0.6454545454545455,243.2677764892578,49.64648499780771
8140,38,239.75413513183597,72.0,10129,Dokolo FM,25.0,38,72.0,110.0,0.6545454545454545,239.75413513183597,48.92941533302775
8141,36,254.75485229492188,85.0,9959,Dokolo FM,25.0,36,85.0,121.0,0.7024793388429752,254.75485229492188,51.990786182637116
8142,24,154.91278076171875,97.0,9789,Dokolo FM,25.0,24,97.0,121.0,0.8016528925619835,154.91278076171875,31.614853216677293
8143,53,302.0573425292969,57.0,8938,Dokolo FM,25.0,53,57.0,110.0,0.5181818181818182,302.0573425292969,61.64435561822385
8144,37,196.0025787353516,73.0,8768,Dokolo FM,25.0,37,73.0,110.0,0.6636363636363637,196.0025787353516,40.00052627252073
8145,45,238.0682678222656,55.0,8598,Dokolo FM,25.0,45,55.0,100.0,0.55,238.0682678222656,48.5853607800542
8146,50,297.616455078125,71.0,8939,Dokolo FM,25.0,50,71.0,121.0,0.5867768595041323,297.616455078125,60.738052056760196
8147,47,275.769287109375,74.0,8769,Dokolo FM,25.0,47,74.0,121.0,0.6115702479338843,275.769287109375,56.279446348852034
8148,34,215.99331665039065,76.0,8599,Dokolo FM,25.0,34,76.0,110.0,0.6909090909090909,215.99331665039065,44.080268704161355
8149,45,271.9366455078125,76.0,8940,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,271.9366455078125,55.497274593431115
8150,52,315.49029541015625,69.0,8770,Dokolo FM,25.0,52,69.0,121.0,0.5702479338842975,315.49029541015625,64.38577457350127
8151,56,336.9789123535156,54.0,8600,Dokolo FM,25.0,56,54.0,110.0,0.4909090909090909,336.9789123535156,68.77120660275828
8152,43,245.6688690185547,78.0,8941,Dokolo FM,25.0,43,78.0,121.0,0.6446280991735537,245.6688690185547,50.13650388133769
8153,37,245.1168670654297,84.0,9619,Dokolo FM,25.0,37,84.0,121.0,0.6942148760330579,245.1168670654297,50.02385042151626
8154,32,231.75714111328125,89.0,9449,Dokolo FM,25.0,32,89.0,121.0,0.7355371900826446,231.75714111328125,47.29737573740433
8156,58,380.6067810058594,63.0,9109,Dokolo FM,25.0,58,63.0,121.0,0.5206611570247934,380.6067810058594,77.67485326650191
8157,44,282.84820556640625,77.0,9620,Dokolo FM,25.0,44,77.0,121.0,0.6363636363636364,282.84820556640625,57.724123584980866
8158,31,203.34603881835935,90.0,9450,Dokolo FM,25.0,31,90.0,121.0,0.743801652892562,203.34603881835935,41.49919159558354
8159,24,154.4398651123047,86.0,9280,Dokolo FM,25.0,24,86.0,110.0,0.7818181818181819,154.4398651123047,31.51833981883769
8160,51,313.223388671875,70.0,9110,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,313.223388671875,63.92314054528061
8161,34,226.63792419433597,87.0,9621,Dokolo FM,25.0,34,87.0,121.0,0.71900826446281,226.63792419433597,46.252637590680806
8162,31,209.0496826171875,90.0,9451,Dokolo FM,25.0,31,90.0,121.0,0.743801652892562,209.0496826171875,42.663200534119895
8163,42,271.1928100585937,68.0,10130,Dokolo FM,25.0,42,68.0,110.0,0.6181818181818182,271.1928100585937,55.34547144052932
8164,42,274.37713623046875,79.0,9960,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,274.37713623046875,55.99533392458545
8165,51,333.0465087890625,70.0,9790,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,333.0465087890625,67.96867526307398
8166,51,306.2501525878906,59.0,10131,Dokolo FM,25.0,51,59.0,110.0,0.5363636363636364,306.2501525878906,62.500031140385836
8167,52,365.2581787109375,69.0,9961,Dokolo FM,25.0,52,69.0,121.0,0.5702479338842975,365.2581787109375,74.54248545121173
8168,51,309.7607727050781,70.0,9791,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,309.7607727050781,63.216484225526145
8169,39,242.48692321777344,71.0,10132,Dokolo FM,25.0,39,71.0,110.0,0.6454545454545455,242.48692321777344,49.4871271873007
8170,52,330.2222900390625,69.0,9962,Dokolo FM,25.0,52,69.0,121.0,0.5702479338842975,330.2222900390625,67.3923040896046
8171,33,212.13275146484372,88.0,9792,Dokolo FM,25.0,33,88.0,121.0,0.7272727272727273,212.13275146484372,43.29239825813137
8172,38,258.5154113769531,83.0,9622,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,258.5154113769531,52.75824721978635
8173,33,204.9782867431641,77.0,9281,Dokolo FM,25.0,33,77.0,110.0,0.7,204.9782867431641,41.83230341697226
8174,58,349.96649169921875,63.0,9111,Dokolo FM,25.0,58,63.0,121.0,0.5206611570247934,349.96649169921875,71.42173299984056
8175,41,277.3972473144531,80.0,9452,Dokolo FM,25.0,41,80.0,121.0,0.6611570247933884,277.3972473144531,56.61168312539859
8176,17,104.45407104492188,93.0,9282,Dokolo FM,25.0,17,93.0,110.0,0.8454545454545455,104.45407104492188,21.317157356106502
8177,49,317.5233154296875,72.0,9112,Dokolo FM,25.0,49,72.0,121.0,0.5950413223140496,317.5233154296875,64.80067661830357
8178,25,143.00503540039062,96.0,9453,Dokolo FM,25.0,25,96.0,121.0,0.7933884297520661,143.00503540039062,29.184701102120535
8179,36,230.3270263671875,74.0,9283,Dokolo FM,25.0,36,74.0,110.0,0.6727272727272727,230.3270263671875,47.0055155851403
8180,45,285.0074157714844,76.0,9113,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,285.0074157714844,58.16477872887436
8181,35,183.30130004882807,86.0,9454,Dokolo FM,25.0,35,86.0,121.0,0.7107438016528925,183.30130004882807,37.40842858139348
8182,44,264.7386779785156,66.0,9284,Dokolo FM,25.0,44,66.0,110.0,0.6,264.7386779785156,54.028301628268494
8183,25,138.59730529785156,96.0,8771,Dokolo FM,25.0,25,96.0,121.0,0.7933884297520661,138.59730529785156,28.285164346500316
8184,36,214.43881225585935,74.0,8601,Dokolo FM,25.0,36,74.0,110.0,0.6727272727272727,214.43881225585935,43.763022909359044
8185,52,319.6563415527344,69.0,8942,Dokolo FM,25.0,52,69.0,121.0,0.5702479338842975,319.6563415527344,65.2359880719866
8187,51,323.56549072265625,59.0,8602,Dokolo FM,25.0,51,59.0,110.0,0.5363636363636364,323.56549072265625,66.03377361686861
8188,48,436.8926086425781,73.0,8943,Dokolo FM,25.0,48,73.0,121.0,0.6033057851239669,436.8926086425781,89.16175686583226
8189,48,326.7850036621094,73.0,8773,Dokolo FM,25.0,48,73.0,121.0,0.6033057851239669,326.7850036621094,66.69081707389986
8190,60,359.3114624023437,50.0,8603,Dokolo FM,25.0,60,50.0,110.0,0.4545454545454545,359.3114624023437,73.32886987802932
8191,19,109.20896911621094,102.0,8944,Dokolo FM,25.0,19,102.0,121.0,0.8429752066115702,109.20896911621094,22.287544717594066
8192,50,321.7499389648437,71.0,8774,Dokolo FM,25.0,50,71.0,121.0,0.5867768595041323,321.7499389648437,65.6632528499681
8193,32,200.612060546875,78.0,10133,Dokolo FM,25.0,32,78.0,110.0,0.7090909090909091,200.612060546875,40.94123684630102
8194,28,178.62591552734375,93.0,9963,Dokolo FM,25.0,28,93.0,121.0,0.768595041322314,178.62591552734375,36.45426847496811
8195,26,139.94882202148438,95.0,9793,Dokolo FM,25.0,26,95.0,121.0,0.7851239669421488,139.94882202148438,28.560984086017218
8196,32,192.284423828125,89.0,9623,Dokolo FM,25.0,32,89.0,121.0,0.7355371900826446,192.284423828125,39.241719148596935
8197,49,317.0460510253906,61.0,10134,Dokolo FM,25.0,49,61.0,110.0,0.5545454545454546,317.0460510253906,64.70327571946747
8198,21,131.02500915527344,100.0,9964,Dokolo FM,25.0,21,100.0,121.0,0.8264462809917356,131.02500915527344,26.739797786790497
8199,49,300.5888061523437,72.0,9794,Dokolo FM,25.0,49,72.0,121.0,0.5950413223140496,300.5888061523437,61.34465431680483
8200,42,232.56301879882807,79.0,9624,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,232.56301879882807,47.4618405711894
8201,34,230.28826904296875,66.0,10135,Dokolo FM,25.0,34,66.0,100.0,0.66,230.28826904296875,46.997605927136476
8202,20,120.72615051269533,90.0,9965,Dokolo FM,25.0,20,90.0,110.0,0.8181818181818182,120.72615051269533,24.637989900550064
8203,42,273.6200561523437,79.0,9114,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,273.6200561523437,55.840827786192584
8204,28,183.447509765625,82.0,9455,Dokolo FM,25.0,28,82.0,110.0,0.7454545454545455,183.447509765625,37.43826729910714
8205,37,220.54400634765625,63.0,9285,Dokolo FM,25.0,37,63.0,100.0,0.63,220.54400634765625,45.008980887276785
8206,42,268.8806457519531,68.0,9115,Dokolo FM,25.0,42,68.0,110.0,0.6181818181818182,268.8806457519531,54.87360117386798
8207,41,231.08413696289065,79.0,9456,Dokolo FM,25.0,41,79.0,120.0,0.6583333333333333,231.08413696289065,47.16002795161033
8208,33,197.02182006835935,78.0,9286,Dokolo FM,25.0,33,78.0,111.0,0.7027027027027027,197.02182006835935,40.208534707828434
8209,35,222.20941162109372,86.0,9116,Dokolo FM,25.0,35,86.0,121.0,0.7107438016528925,222.20941162109372,45.348859514508916
8210,35,201.0166778564453,75.0,9457,Dokolo FM,25.0,35,75.0,110.0,0.6818181818181818,201.0166778564453,41.023811807437816
8211,40,226.6909637451172,81.0,9287,Dokolo FM,25.0,40,81.0,121.0,0.6694214876033058,226.6909637451172,46.26346198879942
8212,48,330.1424560546875,73.0,9117,Dokolo FM,25.0,48,73.0,121.0,0.6033057851239669,330.1424560546875,67.37601143973214
8213,38,216.5430908203125,72.0,8604,Dokolo FM,25.0,38,72.0,110.0,0.6545454545454545,216.5430908203125,44.19246751434949
8214,40,266.7698059082031,70.0,8945,Dokolo FM,25.0,40,70.0,110.0,0.6363636363636364,266.7698059082031,54.44281753228635
8215,35,218.71066284179688,75.0,8775,Dokolo FM,25.0,35,75.0,110.0,0.6818181818181818,218.71066284179688,44.634829151387116
8216,57,351.380126953125,43.0,8605,Dokolo FM,25.0,57,43.0,100.0,0.43,351.380126953125,71.71022999043367
8217,51,326.48516845703125,70.0,8946,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,326.48516845703125,66.62962621572066
8218,49,272.87384033203125,72.0,8776,Dokolo FM,25.0,49,72.0,121.0,0.5950413223140496,272.87384033203125,55.68853884327168
8219,26,191.4312438964844,84.0,8606,Dokolo FM,25.0,26,84.0,110.0,0.7636363636363637,191.4312438964844,39.067600795200896
8220,49,309.09429931640625,72.0,8947,Dokolo FM,25.0,49,72.0,121.0,0.5950413223140496,309.09429931640625,63.08046924824617
8221,45,276.8045349121094,76.0,8777,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,276.8045349121094,56.49072141063456
8222,35,208.88259887695312,75.0,8607,Dokolo FM,25.0,35,75.0,110.0,0.6818181818181818,208.88259887695312,42.62910181162308
8223,55,327.81268310546875,66.0,11486,Dokolo FM,25.0,55,66.0,121.0,0.5454545454545454,327.81268310546875,66.90054757254464
8224,23,136.82302856445312,87.0,11827,Dokolo FM,25.0,23,87.0,110.0,0.7909090909090909,136.82302856445312,27.923067053970023
8225,23,135.11367797851562,98.0,11657,Dokolo FM,25.0,23,98.0,121.0,0.8099173553719008,135.11367797851562,27.574219995615433
8226,38,225.3107452392578,83.0,11487,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,225.3107452392578,45.98178474270567
8227,27,146.61985778808594,73.0,11828,Dokolo FM,25.0,27,73.0,100.0,0.73,146.61985778808594,29.92241995675223
8228,29,172.1829071044922,81.0,11658,Dokolo FM,25.0,29,81.0,110.0,0.7363636363636363,172.1829071044922,35.139368796835136
8229,42,236.7342071533203,68.0,11488,Dokolo FM,25.0,42,68.0,110.0,0.6181818181818182,236.7342071533203,48.31310350067761
8230,35,196.73294067382807,75.0,11829,Dokolo FM,25.0,35,75.0,110.0,0.6818181818181818,196.73294067382807,40.149579729352666
8231,41,235.77749633789065,80.0,11659,Dokolo FM,25.0,41,80.0,121.0,0.6611570247933884,235.77749633789065,48.117856395487884
8232,55,335.283935546875,66.0,11489,Dokolo FM,25.0,55,66.0,121.0,0.5454545454545454,335.283935546875,68.42529296875
8233,21,129.333984375,79.0,10978,Dokolo FM,25.0,21,79.0,100.0,0.79,129.333984375,26.39469068877551
8234,28,161.70138549804688,82.0,10808,Dokolo FM,25.0,28,82.0,110.0,0.7454545454545455,161.70138549804688,33.00028275470344
8235,38,237.8832092285156,83.0,11319,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,237.8832092285156,48.54759372010522
8236,35,219.26287841796875,86.0,11149,Dokolo FM,25.0,35,86.0,121.0,0.7107438016528925,219.26287841796875,44.74752620774872
8239,40,239.78553771972656,81.0,11150,Dokolo FM,25.0,40,81.0,121.0,0.6694214876033058,239.78553771972656,48.93582402443399
8240,16,94.76856231689452,94.0,10980,Dokolo FM,25.0,16,94.0,110.0,0.8545454545454545,94.76856231689452,19.340522921815207
8241,24,155.68934631347656,97.0,10810,Dokolo FM,25.0,24,97.0,121.0,0.8016528925619835,155.68934631347656,31.773335982342154
8243,40,256.41522216796875,70.0,10298,Dokolo FM,25.0,40,70.0,110.0,0.6363636363636364,256.41522216796875,52.329637177136476
8244,29,175.93307495117188,92.0,10639,Dokolo FM,25.0,29,92.0,121.0,0.7603305785123967,175.93307495117188,35.90470917370855
8245,33,223.4505920410156,88.0,10469,Dokolo FM,25.0,33,88.0,121.0,0.7272727272727273,223.4505920410156,45.602161641023585
8246,44,268.1121520996094,77.0,10299,Dokolo FM,25.0,44,77.0,121.0,0.6363636363636364,268.1121520996094,54.71676573461416
8247,26,186.78677368164065,95.0,10640,Dokolo FM,25.0,26,95.0,121.0,0.7851239669421488,186.78677368164065,38.11974973094707
8248,42,294.6657409667969,79.0,10470,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,294.6657409667969,60.13586550342793
8249,50,296.685546875,71.0,10300,Dokolo FM,25.0,50,71.0,121.0,0.5867768595041323,296.685546875,60.548070790816325
8250,47,301.833740234375,74.0,10641,Dokolo FM,25.0,47,74.0,121.0,0.6115702479338843,301.833740234375,61.59872249681122
8251,68,519.9739990234375,53.0,10471,Dokolo FM,25.0,68,53.0,121.0,0.4380165289256198,519.9739990234375,106.11714265784438
8252,50,305.09521484375,71.0,10301,Dokolo FM,25.0,50,71.0,121.0,0.5867768595041323,305.09521484375,62.264329559948976
8253,32,206.7914123535156,78.0,11830,Dokolo FM,25.0,32,78.0,110.0,0.7090909090909091,206.7914123535156,42.20232905173788
8254,33,211.63316345214844,88.0,11660,Dokolo FM,25.0,33,88.0,121.0,0.7272727272727273,211.63316345214844,43.19044152084662
8255,47,325.8431396484375,74.0,11490,Dokolo FM,25.0,47,74.0,121.0,0.6115702479338843,325.8431396484375,66.49859992825255
8256,40,302.0491638183594,81.0,11320,Dokolo FM,25.0,40,81.0,121.0,0.6694214876033058,302.0491638183594,61.642686493542726
8257,36,240.2149658203125,74.0,11831,Dokolo FM,25.0,36,74.0,110.0,0.6727272727272727,240.2149658203125,49.02346241230867
8258,41,287.19403076171875,80.0,11661,Dokolo FM,25.0,41,80.0,121.0,0.6611570247933884,287.19403076171875,58.611026686065046
8259,37,231.888427734375,84.0,11491,Dokolo FM,25.0,37,84.0,121.0,0.6942148760330579,231.888427734375,47.32416892538265
8260,22,135.6350860595703,99.0,11321,Dokolo FM,25.0,22,99.0,121.0,0.8181818181818182,135.6350860595703,27.680629808075572
8261,49,350.22125244140625,61.0,11832,Dokolo FM,25.0,49,61.0,110.0,0.5545454545454546,350.22125244140625,71.4737249880421
8262,38,241.19937133789065,83.0,11662,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,241.19937133789065,49.224361497528704
8265,43,285.6094055175781,78.0,11152,Dokolo FM,25.0,43,78.0,121.0,0.6446280991735537,285.6094055175781,58.287633779097575
8266,28,160.26220703125,82.0,10982,Dokolo FM,25.0,28,82.0,110.0,0.7454545454545455,160.26220703125,32.70657286352041
8267,18,109.0666046142578,103.0,10812,Dokolo FM,25.0,18,103.0,121.0,0.8512396694214877,109.0666046142578,22.25849073760363
8268,34,212.7423553466797,87.0,11153,Dokolo FM,25.0,34,87.0,121.0,0.71900826446281,212.7423553466797,43.416807213608095
8269,28,184.2430877685547,82.0,10983,Dokolo FM,25.0,28,82.0,110.0,0.7454545454545455,184.2430877685547,37.60063015684789
8270,40,264.4187316894531,81.0,10813,Dokolo FM,25.0,40,81.0,121.0,0.6694214876033058,264.4187316894531,53.963006467235324
8271,32,195.10916137695312,89.0,11154,Dokolo FM,25.0,32,89.0,121.0,0.7355371900826446,195.10916137695312,39.818196199378185
8272,43,254.2608642578125,67.0,10984,Dokolo FM,25.0,43,67.0,110.0,0.6090909090909091,254.2608642578125,51.88997229751275
8273,31,204.24542236328125,90.0,11492,Dokolo FM,25.0,31,90.0,121.0,0.743801652892562,204.24542236328125,41.6827392578125
8274,16,95.089111328125,105.0,11322,Dokolo FM,25.0,16,105.0,121.0,0.8677685950413223,95.089111328125,19.405941087372447
8275,21,127.81590270996094,89.0,11833,Dokolo FM,25.0,21,89.0,110.0,0.8090909090909091,127.81590270996094,26.08487810407366
8276,38,255.3833770751953,83.0,11663,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,255.3833770751953,52.11905654595822
8277,66,418.2699890136719,55.0,11493,Dokolo FM,25.0,66,55.0,121.0,0.4545454545454545,418.2699890136719,85.36122224768813
8278,41,255.63165283203125,80.0,11323,Dokolo FM,25.0,41,80.0,121.0,0.6611570247933884,255.63165283203125,52.169725067761476
8279,53,306.82110595703125,57.0,11834,Dokolo FM,25.0,53,57.0,110.0,0.5181818181818182,306.82110595703125,62.616552236128825
8280,33,203.30294799804688,88.0,11664,Dokolo FM,25.0,33,88.0,121.0,0.7272727272727273,203.30294799804688,41.49039755062181
8281,51,311.5800476074219,70.0,11494,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,311.5800476074219,63.5877648178412
8282,53,358.0779113769531,68.0,11324,Dokolo FM,25.0,53,68.0,121.0,0.5619834710743802,358.0779113769531,73.07712477080676
8283,50,315.6786804199219,71.0,10642,Dokolo FM,25.0,50,71.0,121.0,0.5867768595041323,315.6786804199219,64.4242204938616
8284,51,380.8435974121094,70.0,10472,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,380.8435974121094,77.72318314532843
8285,46,284.78564453125,75.0,10302,Dokolo FM,25.0,46,75.0,121.0,0.6198347107438017,284.78564453125,58.11951929209183
8286,55,360.4794616699219,66.0,10643,Dokolo FM,25.0,55,66.0,121.0,0.5454545454545454,360.4794616699219,73.56723707549426
8287,35,223.7378845214844,86.0,10473,Dokolo FM,25.0,35,86.0,121.0,0.7107438016528925,223.7378845214844,45.66079275948661
8288,72,436.77392578125,49.0,10303,Dokolo FM,25.0,72,49.0,121.0,0.4049586776859504,436.77392578125,89.13753587372449
8289,64,391.2594604492188,57.0,10644,Dokolo FM,25.0,64,57.0,121.0,0.4710743801652892,391.2594604492188,79.84886947943241
8290,51,323.41619873046875,70.0,10474,Dokolo FM,25.0,51,70.0,121.0,0.5785123966942148,323.41619873046875,66.00330586336096
8291,39,239.7109832763672,82.0,10304,Dokolo FM,25.0,39,82.0,121.0,0.6776859504132231,239.7109832763672,48.920608831911665
8292,58,403.5484008789063,52.0,10645,Dokolo FM,25.0,58,52.0,110.0,0.4727272727272727,403.5484008789063,82.35681650589925
8293,38,213.52186584472656,83.0,10814,Dokolo FM,25.0,38,83.0,121.0,0.6859504132231405,213.52186584472656,43.575890988719706
8294,41,254.0155334472656,69.0,11155,Dokolo FM,25.0,41,69.0,110.0,0.6272727272727273,254.0155334472656,51.83990478515624
8295,33,223.18800354003903,67.0,10985,Dokolo FM,25.0,33,67.0,100.0,0.67,223.18800354003903,45.548572151028374
8296,58,401.4847717285156,52.0,10815,Dokolo FM,25.0,58,52.0,110.0,0.4727272727272727,401.4847717285156,81.93566769969706
8297,29,183.1397705078125,92.0,11156,Dokolo FM,25.0,29,92.0,121.0,0.7603305785123967,183.1397705078125,37.375463368941325
8298,34,222.25604248046875,76.0,10986,Dokolo FM,25.0,34,76.0,110.0,0.6909090909090909,222.25604248046875,45.35837601642219
8299,27,199.2543792724609,94.0,10816,Dokolo FM,25.0,27,94.0,121.0,0.7768595041322314,199.2543792724609,40.6641590351961
8300,42,247.44125366210935,79.0,11157,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,247.44125366210935,50.49821503308354
8301,31,219.07005310058597,79.0,10987,Dokolo FM,25.0,31,79.0,110.0,0.7181818181818181,219.07005310058597,44.7081741021604
8302,47,336.2852783203125,74.0,10817,Dokolo FM,25.0,47,74.0,121.0,0.6115702479338843,336.2852783203125,68.62964863679846
8303,52,315.8399658203125,48.0,11835,Dokolo FM,25.0,52,48.0,100.0,0.48,315.8399658203125,64.45713588169643
8304,48,321.7939758300781,62.0,11665,Dokolo FM,25.0,48,62.0,110.0,0.5636363636363636,321.7939758300781,65.67223996532206
8305,36,253.31936645507807,74.0,11495,Dokolo FM,25.0,36,74.0,110.0,0.6727272727272727,253.31936645507807,51.69782988879144
8306,50,304.8913879394531,60.0,11325,Dokolo FM,25.0,50,60.0,110.0,0.5454545454545454,304.8913879394531,62.222732232541446
8307,45,296.1767272949219,65.0,11836,Dokolo FM,25.0,45,65.0,110.0,0.5909090909090909,296.1767272949219,60.44423006018813
8308,52,333.2125244140625,69.0,11666,Dokolo FM,25.0,52,69.0,121.0,0.5702479338842975,333.2125244140625,68.0025560028699
8309,45,309.504150390625,76.0,11496,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,309.504150390625,63.16411232461734
8310,57,345.5973205566406,64.0,11326,Dokolo FM,25.0,57,64.0,121.0,0.5289256198347108,345.5973205566406,70.53006541972258
8311,36,202.97915649414065,74.0,11837,Dokolo FM,25.0,36,74.0,110.0,0.6727272727272727,202.97915649414065,41.42431765186544
8312,45,297.3992919921875,76.0,11667,Dokolo FM,25.0,45,76.0,121.0,0.628099173553719,297.3992919921875,60.6937330596301
8313,57,416.4735107421875,53.0,10475,Dokolo FM,25.0,57,53.0,110.0,0.4818181818181818,416.4735107421875,84.99459402901785
8314,32,191.32354736328125,78.0,10305,Dokolo FM,25.0,32,78.0,110.0,0.7090909090909091,191.32354736328125,39.04562191087372
8315,42,290.6802062988281,79.0,10646,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,290.6802062988281,59.322491081393494
8316,48,284.27398681640625,73.0,10476,Dokolo FM,25.0,48,73.0,121.0,0.6033057851239669,284.27398681640625,58.01509935028699
8317,66,413.9573059082031,55.0,10306,Dokolo FM,25.0,66,55.0,121.0,0.4545454545454545,413.9573059082031,84.4810828384088
8318,33,182.34803771972656,88.0,10647,Dokolo FM,25.0,33,88.0,121.0,0.7272727272727273,182.34803771972656,37.21388524892379
8319,75,544.8282470703125,46.0,10477,Dokolo FM,25.0,75,46.0,121.0,0.3801652892561983,544.8282470703125,111.18943817761479
8320,18,101.4668426513672,103.0,10307,Dokolo FM,25.0,18,103.0,121.0,0.8512396694214877,101.4668426513672,20.707518908442285
8321,58,387.6150817871094,63.0,10648,Dokolo FM,25.0,58,63.0,121.0,0.5206611570247934,387.6150817871094,79.10511873206313
8322,71,572.9657592773438,50.0,10478,Dokolo FM,25.0,71,50.0,121.0,0.4132231404958678,572.9657592773438,116.93178760762116
8324,23,146.63406372070312,87.0,7068,Dokolo FM,25.0,23,87.0,110.0,0.7909090909090909,146.63406372070312,29.925319126674104
8326,39,218.138671875,71.0,6899,Dokolo FM,25.0,39,71.0,110.0,0.6454545454545455,218.138671875,44.51809630102041
8327,34,197.4964599609375,87.0,7069,Dokolo FM,25.0,34,87.0,121.0,0.71900826446281,197.4964599609375,40.30539999202806
8329,48,278.4223327636719,62.0,6900,Dokolo FM,25.0,48,62.0,110.0,0.5636363636363636,278.4223327636719,56.82088423748405
8330,53,376.80902099609375,68.0,7070,Dokolo FM,25.0,53,68.0,121.0,0.5619834710743802,376.80902099609375,76.89980020328443
8331,42,302.18145751953125,79.0,7240,Dokolo FM,25.0,42,79.0,121.0,0.6528925619834711,302.18145751953125,61.6696852080676
8335,16,102.43018341064452,105.0,7920,Dokolo FM,25.0,16,105.0,121.0,0.8677685950413223,102.43018341064452,20.904119063396838
8337,54,336.9343566894531,67.0,7580,Dokolo FM,25.0,54,67.0,121.0,0.5537190082644629,336.9343566894531,68.76211361009247
8339,15,114.1318817138672,106.0,7921,Dokolo FM,25.0,15,106.0,121.0,0.8760330578512396,114.1318817138672,23.292220757932082
8340,56,456.0315551757813,54.0,7751,Dokolo FM,25.0,56,54.0,110.0,0.4909090909090909,456.0315551757813,93.06766432158801
8341,71,428.1246948242188,50.0,7581,Dokolo FM,25.0,71,50.0,121.0,0.4132231404958678,428.1246948242188,87.37238669882016
